Sigla da UF;Código do Município;Nome do Município;Rede;Língua Portuguesa SAEB -2017;Língua Portuguesa SAEB -2019;Língua Portuguesa SAEB - 2021;Língua Portuguesa SAEB - 2023
PA;1502202;Capanema;Pública;240,31;251,36;254,62;266,88
PA;1502301;Capitão Poço;Estadual;245,07;244,68;246,84;262,32
PA;1502301;Capitão Poço;Pública;245,07;244,68;246,84;262,32
PA;1502400;Castanhal;Estadual;240,94;256,15;ND;271,92
PA;1502400;Castanhal;Federal;298;-;-;ND
PA;1502400;Castanhal;Pública;242,03;256,15;ND;276,18
PA;1502509;Chaves;Estadual;246,54;246,27;ND;238,33
PA;1502509;Chaves;Pública;246,54;246,27;ND;238,33
PA;1502608;Colares;Estadual;239,13;254,25;243,91;253,86
PA;1502608;Colares;Pública;239,13;254,25;243,91;253,86
PA;1502707;Conceição do Araguaia;Estadual;224,19;252,48;ND;248,33
PA;1502707;Conceição do Araguaia;Federal;298,43;279,9;-;ND
PA;1502707;Conceição do Araguaia;Pública;229,12;257,27;ND;251
PA;1502756;Concórdia do Pará;Estadual;224,31;225,41;236,81;244,54
PA;1502756;Concórdia do Pará;Pública;224,31;225,41;236,81;244,54
PA;1502764;Cumaru do Norte;Estadual;212,7;253,99;234,96;237,58
PA;1502764;Cumaru do Norte;Pública;212,7;253,99;234,96;237,58
PA;1502772;Curionópolis;Estadual;229,44;247,21;ND;248,46
PA;1502772;Curionópolis;Pública;229,44;247,21;ND;248,46
PA;1502806;Curralinho;Estadual;235,28;247,62;ND;246,19
PA;1502806;Curralinho;Pública;235,28;247,62;ND;246,19
PA;1502855;Curuá;Estadual;226,97;239,99;ND;254,11
PA;1502855;Curuá;Pública;226,97;239,99;ND;254,11
PA;1502905;Curuçá;Estadual;241,63;256,57;251,33;257,29
PA;1502905;Curuçá;Pública;241,63;256,57;251,33;257,29
PA;1502939;Dom Eliseu;Estadual;240,85;263,43;261,2;269,12
PA;1502939;Dom Eliseu;Pública;240,85;263,43;261,2;269,12
PA;1502954;Eldorado do Carajás;Estadual;217,25;239,58;ND;254,77
PA;1502954;Eldorado do Carajás;Pública;217,25;239,58;ND;254,77
PA;1503002;Faro;Estadual;248,17;ND;ND;247,06
PA;1503002;Faro;Pública;248,17;ND;ND;247,06
PA;1503044;Floresta do Araguaia;Estadual;236,5;243,41;ND;246,87
PA;1503044;Floresta do Araguaia;Pública;236,5;243,41;ND;246,87
PA;1503077;Garrafão do Norte;Estadual;224,45;235,53;238,26;261,71
PA;1503077;Garrafão do Norte;Pública;224,45;235,53;238,26;261,71
PA;1503093;Goianésia do Pará;Estadual;234,42;ND;ND;266,6
PA;1503093;Goianésia do Pará;Pública;234,42;ND;ND;266,6
PA;1503101;Gurupá;Estadual;223,19;246,03;ND;255,26
PA;1503101;Gurupá;Pública;223,19;246,03;ND;255,26
PA;1503200;Igarapé-Açu;Estadual;231,9;249,22;247,3;248,8
PA;1503200;Igarapé-Açu;Pública;231,9;249,22;247,3;248,8
PA;1503309;Igarapé-Miri;Estadual;236,02;244,6;247,47;253,96
PA;1503309;Igarapé-Miri;Pública;236,02;244,6;247,47;253,96
PA;1503408;Inhangapi;Estadual;215,98;224,17;ND;242,73
PA;1503408;Inhangapi;Pública;215,98;224,17;ND;242,73
PA;1503457;Ipixuna do Pará;Estadual;231,91;241,66;ND;252,38
PA;1503457;Ipixuna do Pará;Pública;231,91;241,66;ND;252,38
PA;1503507;Irituia;Estadual;239,99;246,07;243,37;265,76
PA;1503507;Irituia;Pública;239,99;246,07;243,37;265,76
PA;1503606;Itaituba;Estadual;242,22;257,7;255,2;268,47
PA;1503606;Itaituba;Federal;ND;ND;ND;ND
PA;1503606;Itaituba;Pública;243,96;260,86;257,21;269,71
PA;1503705;Itupiranga;Estadual;231,28;248,38;248,2;249,28
PA;1503705;Itupiranga;Pública;231,28;248,38;248,2;249,28
PA;1503754;Jacareacanga;Estadual;ND;ND;ND;ND
PA;1503754;Jacareacanga;Pública;ND;ND;ND;ND
PA;1503804;Jacundá;Estadual;223,11;239,55;253,97;261,69
PA;1503804;Jacundá;Pública;223,11;239,55;253,97;261,69
PA;1503903;Juruti;Estadual;237,69;247,9;241,79;246,66
PA;1503903;Juruti;Pública;237,69;247,9;241,79;246,66
PA;1504000;Limoeiro do Ajuru;Estadual;239,48;252,74;242,82;246,83
PA;1504000;Limoeiro do Ajuru;Pública;239,48;252,74;242,82;246,83
PA;1504059;Mãe do Rio;Estadual;235,89;267,17;264,93;267,33
PA;1504059;Mãe do Rio;Pública;235,89;267,17;264,93;267,33
PA;1504109;Magalhães Barata;Estadual;ND;ND;ND;227,7
PA;1504109;Magalhães Barata;Pública;ND;ND;ND;227,7
PA;1504208;Marabá;Estadual;236,92;250,18;258,55;263,97
PA;1504208;Marabá;Federal;ND;ND;ND;302,13
PA;1504208;Marabá;Pública;236,92;253,22;260,62;267,83
PA;1504307;Maracanã;Estadual;232,08;233,32;236,84;238,4
PA;1504307;Maracanã;Pública;232,08;233,32;236,84;238,4
PA;1504406;Marapanim;Estadual;226,36;229,49;243,69;243,38
PA;1504406;Marapanim;Pública;226,36;229,49;243,69;243,38
PA;1504422;Marituba;Estadual;236,67;258,24;264,25;280,15
PA;1504422;Marituba;Pública;236,67;258,24;264,25;280,15
PA;1504455;Medicilândia;Estadual;230,9;258,14;ND;264,48
PA;1504455;Medicilândia;Pública;230,9;258,14;ND;264,48
PA;1504505;Melgaço;Estadual;ND;ND;ND;242,34
PA;1504505;Melgaço;Pública;ND;ND;ND;242,34
PA;1504604;Mocajuba;Estadual;238,55;251,07;ND;248,51
PA;1504604;Mocajuba;Pública;238,55;251,07;ND;248,51
PA;1504703;Moju;Estadual;230,42;227,64;232,98;237,72
PA;1504703;Moju;Pública;230,42;227,64;232,98;237,72
PA;1504752;Mojuí dos Campos;Estadual;237,78;ND;ND;255,06
PA;1504752;Mojuí dos Campos;Pública;237,78;ND;ND;255,06
PA;1504802;Monte Alegre;Estadual;240,49;257,63;254,74;259,41
PA;1504802;Monte Alegre;Pública;240,49;257,63;254,74;259,41
PA;1504901;Muaná;Estadual;229,72;ND;ND;243,51
PA;1504901;Muaná;Pública;229,72;ND;ND;243,51
PA;1504950;Nova Esperança do Piriá;Estadual;218,7;ND;ND;257,95
PA;1504950;Nova Esperança do Piriá;Pública;218,7;ND;ND;257,95
PA;1504976;Nova Ipixuna;Estadual;248,96;ND;ND;254,61
PA;1504976;Nova Ipixuna;Pública;248,96;ND;ND;254,61
PA;1505007;Nova Timboteua;Estadual;250,27;257,07;257,19;252,26
PA;1505007;Nova Timboteua;Pública;250,27;257,07;257,19;252,26
PA;1505031;Novo Progresso;Estadual;243,41;ND;ND;286,69
PA;1505031;Novo Progresso;Pública;243,41;ND;ND;286,69
PA;1505064;Novo Repartimento;Estadual;227,46;242,19;ND;257,78
PA;1505064;Novo Repartimento;Pública;227,46;242,19;ND;257,78
PA;1505106;Óbidos;Estadual;229,11;245,13;243,91;255,5
PA;1505106;Óbidos;Federal;-;-;-;293,41
PA;1505106;Óbidos;Pública;229,11;245,13;243,91;259,68
PA;1505205;Oeiras do Pará;Estadual;230,66;ND;ND;255,46
PA;1505205;Oeiras do Pará;Pública;230,66;ND;ND;255,46
PA;1505304;Oriximiná;Estadual;247,32;259,94;256,98;265,89
PA;1505304;Oriximiná;Pública;247,32;259,94;256,98;265,89
PA;1505403;Ourém;Estadual;248,37;253,25;237,96;266,49
PA;1505403;Ourém;Pública;248,37;253,25;237,96;266,49
PA;1505437;Ourilândia do Norte;Estadual;240,62;246,93;260,16;261,79
PA;1505437;Ourilândia do Norte;Pública;240,62;246,93;260,16;261,79
PA;1505486;Pacajá;Estadual;249,18;260,34;262,23;255,43
PA;1505486;Pacajá;Municipal;242,61;-;-;-
PA;1505486;Pacajá;Pública;248,63;260,34;262,23;255,43
PA;1505494;Palestina do Pará;Estadual;215,55;ND;ND;247,63
PA;1505494;Palestina do Pará;Pública;215,55;ND;ND;247,63
PA;1505502;Paragominas;Estadual;251,41;262,68;ND;271
PA;1505502;Paragominas;Federal;ND;ND;312,03;298,81
PA;1505502;Paragominas;Pública;251,41;265,49;ND;275,92
PA;1505536;Parauapebas;Estadual;242,65;249,55;ND;268,38
PA;1505536;Parauapebas;Federal;ND;ND;ND;ND
PA;1505536;Parauapebas;Pública;242,65;251,56;ND;270,36
PA;1505551;Pau D'Arco;Estadual;212,96;ND;ND;258,64
PA;1505551;Pau D'Arco;Pública;212,96;ND;ND;258,64
PA;1505601;Peixe-Boi;Estadual;240,16;246,54;253,88;252,5
PA;1505601;Peixe-Boi;Pública;240,16;246,54;253,88;252,5
PA;1505635;Piçarra;Estadual;226,02;246,68;ND;246,77
PA;1505635;Piçarra;Pública;226,02;246,68;ND;246,77
PA;1505650;Placas;Estadual;222,91;242,23;ND;249,22
PA;1505650;Placas;Pública;222,91;242,23;ND;249,22
PA;1505700;Ponta de Pedras;Estadual;244,37;257,74;247,63;254,92
PA;1505700;Ponta de Pedras;Pública;244,37;257,74;247,63;254,92
PA;1505809;Portel;Estadual;249,19;252,13;248,86;261,64
PA;1505809;Portel;Pública;249,19;252,13;248,86;261,64
PA;1505908;Porto de Moz;Estadual;225,81;243,75;234,85;264,03
PA;1505908;Porto de Moz;Pública;225,81;243,75;234,85;264,03
PA;1506005;Prainha;Estadual;226,04;230,98;235,87;242,83
PA;1506005;Prainha;Pública;226,04;230,98;235,87;242,83
PA;1506104;Primavera;Estadual;232,56;ND;ND;256,87
PA;1506104;Primavera;Pública;232,56;ND;ND;256,87
PA;1506112;Quatipuru;Estadual;226,17;234,33;249,19;250,29
PA;1506112;Quatipuru;Pública;226,17;234,33;249,19;250,29
PA;1506138;Redenção;Estadual;234,28;243,85;ND;268,5
PA;1506138;Redenção;Pública;234,28;243,85;ND;268,5
PA;1506161;Rio Maria;Estadual;233,75;ND;ND;267,92
PA;1506161;Rio Maria;Pública;233,75;ND;ND;267,92
PA;1506187;Rondon do Pará;Estadual;255,06;ND;ND;271,59
PA;1506187;Rondon do Pará;Pública;255,06;ND;ND;271,59
PA;1506195;Rurópolis;Estadual;242,9;252,6;ND;271,14
PA;1506195;Rurópolis;Pública;242,9;252,6;ND;271,14
PA;1506203;Salinópolis;Estadual;230;249,03;252,05;261,74
PA;1506203;Salinópolis;Pública;230;249,03;252,05;261,74
PA;1506302;Salvaterra;Estadual;250,74;259,29;251,91;264,94
PA;1506302;Salvaterra;Pública;250,74;259,29;251,91;264,94
PA;1506351;Santa Bárbara do Pará;Estadual;242,21;250,4;252,78;266,39
PA;1506351;Santa Bárbara do Pará;Pública;242,21;250,4;252,78;266,39
PA;1506401;Santa Cruz do Arari;Estadual;229,5;238,11;230,24;248,43
PA;1506401;Santa Cruz do Arari;Pública;229,5;238,11;230,24;248,43
PA;1506500;Santa Izabel do Pará;Estadual;242,55;250,04;255,48;262,08
PA;1506500;Santa Izabel do Pará;Pública;242,55;250,04;255,48;262,08
PA;1506559;Santa Luzia do Pará;Estadual;234,65;ND;ND;255,97
PA;1506559;Santa Luzia do Pará;Pública;234,65;ND;ND;255,97
PA;1506583;Santa Maria das Barreiras;Estadual;217,81;ND;ND;234,52
PA;1506583;Santa Maria das Barreiras;Pública;217,81;ND;ND;234,52
PA;1506609;Santa Maria do Pará;Estadual;251,95;263,33;253,69;274,64
PA;1506609;Santa Maria do Pará;Pública;251,95;263,33;253,69;274,64
PA;1506708;Santana do Araguaia;Estadual;216,18;233,58;ND;250,7
PA;1506708;Santana do Araguaia;Pública;216,18;233,58;ND;250,7
PA;1506807;Santarém;Estadual;243,97;265,97;262,14;266,82
PA;1506807;Santarém;Federal;ND;ND;ND;ND
PA;1506807;Santarém;Pública;245,08;268,04;263,45;267,98
PA;1506906;Santarém Novo;Estadual;222,35;243,08;ND;259,98
PA;1506906;Santarém Novo;Pública;222,35;243,08;ND;259,98
PA;1507003;Santo Antônio do Tauá;Estadual;236,18;248,24;245,59;240,99
PA;1507003;Santo Antônio do Tauá;Pública;236,18;248,24;245,59;240,99
PA;1507102;São Caetano de Odivelas;Estadual;ND;233,91;ND;246,55
PA;1507102;São Caetano de Odivelas;Pública;ND;233,91;ND;246,55
PA;1507151;São Domingos do Araguaia;Estadual;229,97;246,37;ND;241,41
PA;1507151;São Domingos do Araguaia;Pública;229,97;246,37;ND;241,41
PA;1507201;São Domingos do Capim;Estadual;229,05;231,05;240,68;252,15
PA;1507201;São Domingos do Capim;Pública;229,05;231,05;240,68;252,15
PA;1507300;São Félix do Xingu;Estadual;223,91;235,9;ND;255,93
PA;1507300;São Félix do Xingu;Pública;223,91;235,9;ND;255,93
PA;1507409;São Francisco do Pará;Estadual;214,39;ND;ND;254,36
PA;1507409;São Francisco do Pará;Pública;214,39;ND;ND;254,36
PA;1507458;São Geraldo do Araguaia;Estadual;232,47;252,74;254,01;255,9
PA;1507458;São Geraldo do Araguaia;Pública;232,47;252,74;254,01;255,9
PA;1507466;São João da Ponta;Estadual;214,72;229,94;ND;242,75
PA;1507466;São João da Ponta;Pública;214,72;229,94;ND;242,75
PA;1507474;São João de Pirabas;Estadual;233,3;ND;ND;243,38
PA;1507474;São João de Pirabas;Pública;233,3;ND;ND;243,38
PA;1507508;São João do Araguaia;Estadual;218,14;ND;ND;233,21
PA;1507508;São João do Araguaia;Pública;218,14;ND;ND;233,21
PA;1507607;São Miguel do Guamá;Estadual;236,85;250,89;253,11;262,16
PA;1507607;São Miguel do Guamá;Pública;236,85;250,89;253,11;262,16
PA;1507706;São Sebastião da Boa Vista;Estadual;244,35;ND;ND;260,14
PA;1507706;São Sebastião da Boa Vista;Pública;244,35;ND;ND;260,14
PA;1507755;Sapucaia;Estadual;228,76;262,23;ND;271,47
PA;1507755;Sapucaia;Pública;228,76;262,23;ND;271,47
PA;1507805;Senador José Porfírio;Estadual;250,01;247,63;ND;269,76
PA;1507805;Senador José Porfírio;Pública;250,01;247,63;ND;269,76
PA;1507904;Soure;Estadual;236,3;242,73;ND;254,53
PA;1507904;Soure;Pública;236,3;242,73;ND;254,53
PA;1507953;Tailândia;Estadual;244,86;250,46;ND;263,62
PA;1507953;Tailândia;Pública;244,86;250,46;ND;263,62
PA;1507961;Terra Alta;Estadual;235,98;245,75;ND;257,43
PA;1507961;Terra Alta;Pública;235,98;245,75;ND;257,43
PA;1507979;Terra Santa;Estadual;234,98;ND;ND;264,01
PA;1507979;Terra Santa;Pública;234,98;ND;ND;264,01
PA;1508001;Tomé-Açu;Estadual;236,6;243,87;246,76;258,8
PA;1508001;Tomé-Açu;Pública;236,6;243,87;246,76;258,8
PA;1508035;Tracuateua;Estadual;229,63;235,21;241,07;244,34
PA;1508035;Tracuateua;Pública;229,63;235,21;241,07;244,34
PA;1508050;Trairão;Estadual;245,08;253,98;248,59;270,66
PA;1508050;Trairão;Pública;245,08;253,98;248,59;270,66
PA;1508084;Tucumã;Estadual;247,4;267,7;267,6;273,3
PA;1508084;Tucumã;Pública;247,4;267,7;267,6;273,3
PA;1508100;Tucuruí;Estadual;240,57;261,76;260,1;266,97
PA;1508100;Tucuruí;Federal;ND;ND;ND;ND
PA;1508100;Tucuruí;Pública;240,57;269,7;266,45;273,61
PA;1508126;Ulianópolis;Estadual;229,22;253,41;ND;260,94
PA;1508126;Ulianópolis;Pública;229,22;253,41;ND;260,94
PA;1508159;Uruará;Estadual;221,87;239,23;ND;263,9
PA;1508159;Uruará;Pública;221,87;239,23;ND;263,9
PA;1508209;Vigia;Estadual;237,74;248,49;254,57;258,61
PA;1508209;Vigia;Pública;237,74;248,49;254,57;258,61
PA;1508308;Viseu;Estadual;220,7;231,79;234,87;238,67
PA;1508308;Viseu;Pública;220,7;231,79;234,87;238,67
PA;1508357;Vitória do Xingu;Estadual;249,61;ND;ND;274,36
PA;1508357;Vitória do Xingu;Pública;249,61;ND;ND;274,36
PA;1508407;Xinguara;Estadual;243,73;253,11;263,84;265,69
PA;1508407;Xinguara;Pública;243,73;253,11;263,84;265,69
AP;1600055;Serra do Navio;Estadual;ND;ND;ND;234,06
AP;1600055;Serra do Navio;Pública;ND;ND;ND;234,06
AP;1600105;Amapá;Estadual;218,9;ND;ND;ND
AP;1600105;Amapá;Pública;218,9;ND;ND;ND
AP;1600154;Pedra Branca do Amapari;Estadual;230,67;243,92;ND;263,8
AP;1600154;Pedra Branca do Amapari;Pública;230,67;243,92;ND;263,8
AP;1600204;Calçoene;Estadual;250,91;256,13;ND;ND
AP;1600204;Calçoene;Pública;250,91;256,13;ND;ND
AP;1600212;Cutias;Estadual;226,58;237,33;ND;238,95
AP;1600212;Cutias;Pública;226,58;237,33;ND;238,95
AP;1600238;Ferreira Gomes;Estadual;228,15;ND;-;260,7
AP;1600238;Ferreira Gomes;Pública;228,15;ND;-;260,7
AP;1600253;Itaubal;Estadual;238,07;ND;233,69;ND
AP;1600253;Itaubal;Pública;238,07;ND;233,69;ND
AP;1600279;Laranjal do Jari;Estadual;233,76;239,94;246,5;255,03
AP;1600279;Laranjal do Jari;Federal;271,01;295,68;-;ND
AP;1600279;Laranjal do Jari;Pública;241,66;257,69;246,5;269,78
AP;1600303;Macapá;Estadual;249,98;260,03;ND;265,46
AP;1600303;Macapá;Federal;322,73;ND;-;ND
AP;1600303;Macapá;Pública;252,12;262,17;ND;269,24
AP;1600402;Mazagão;Estadual;ND;ND;ND;243,26
AP;1600402;Mazagão;Pública;ND;ND;ND;243,26
AP;1600501;Oiapoque;Estadual;226,96;235,81;ND;234,38
AP;1600501;Oiapoque;Pública;226,96;235,81;ND;234,38
AP;1600535;Porto Grande;Estadual;250,62;253,08;ND;265,01
AP;1600535;Porto Grande;Federal;ND;ND;-;ND
AP;1600535;Porto Grande;Pública;250,62;265,14;ND;275,68
AP;1600550;Pracuúba;Estadual;217,16;229,57;245,27;246,32
AP;1600550;Pracuúba;Pública;217,16;229,57;245,27;246,32
AP;1600600;Santana;Estadual;248,7;258,94;262,13;263,85
AP;1600600;Santana;Federal;-;-;-;320,93
AP;1600600;Santana;Pública;248,7;258,94;262,13;268,84
AP;1600709;Tartarugalzinho;Estadual;240,02;248,81;251,72;243,89
AP;1600709;Tartarugalzinho;Pública;240,02;248,81;251,72;243,89
AP;1600808;Vitória do Jari;Estadual;239,2;242,34;244,53;243,31
AP;1600808;Vitória do Jari;Pública;239,2;242,34;244,53;243,31
TO;1700251;Abreulândia;Estadual;263,43;264,14;ND;246,89
TO;1700251;Abreulândia;Pública;263,43;264,14;ND;246,89
TO;1700301;Aguiarnópolis;Estadual;253,32;268,13;ND;258,39
TO;1700301;Aguiarnópolis;Pública;253,32;268,13;ND;258,39
TO;1700350;Aliança do Tocantins;Estadual;280,73;286,79;ND;261,39
TO;1700350;Aliança do Tocantins;Pública;280,73;286,79;ND;261,39
TO;1700400;Almas;Estadual;245,03;241,19;237,35;252,26
TO;1700400;Almas;Pública;245,03;241,19;237,35;252,26
TO;1700707;Alvorada;Estadual;255,96;ND;258,89;278,93
TO;1700707;Alvorada;Pública;255,96;ND;258,89;278,93
TO;1701002;Ananás;Estadual;248,22;258,01;251,42;256,65
TO;1701002;Ananás;Pública;248,22;258,01;251,42;256,65
TO;1701051;Angico;Estadual;264,72;244,22;271,35;266,26
TO;1701051;Angico;Pública;264,72;244,22;271,35;266,26
TO;1701101;Aparecida do Rio Negro;Estadual;287,34;253,93;251,81;245,55
TO;1701101;Aparecida do Rio Negro;Pública;287,34;253,93;251,81;245,55
TO;1701309;Aragominas;Estadual;252,05;ND;ND;255,85
TO;1701309;Aragominas;Pública;252,05;ND;ND;255,85
TO;1701903;Araguacema;Estadual;247,11;239,51;ND;ND
TO;1701903;Araguacema;Pública;247,11;239,51;ND;ND
TO;1702000;Araguaçu;Estadual;263,75;265,21;252,51;265,46
TO;1702000;Araguaçu;Pública;263,75;265,21;252,51;265,46
TO;1702109;Araguaína;Estadual;261,69;275,75;274,06;268,48
TO;1702109;Araguaína;Federal;321,07;326,02;ND;ND
TO;1702109;Araguaína;Pública;263,61;278,75;277,51;270,7
TO;1702158;Araguanã;Estadual;255,09;273,28;244;249,73
TO;1702158;Araguanã;Pública;255,09;273,28;244;249,73
TO;1702208;Araguatins;Estadual;252,68;268,49;265,13;261,97
TO;1702208;Araguatins;Federal;289,3;ND;ND;284,64
TO;1702208;Araguatins;Pública;266,86;277,52;275,13;268,78
TO;1702307;Arapoema;Estadual;237,33;ND;ND;258,28
TO;1702307;Arapoema;Pública;237,33;ND;ND;258,28
TO;1702406;Arraias;Estadual;258,68;246,38;247,53;268,45
TO;1702406;Arraias;Pública;258,68;246,38;247,53;268,45
TO;1702554;Augustinópolis;Estadual;260,15;259,2;270,62;273,45
TO;1702554;Augustinópolis;Pública;260,15;259,2;270,62;273,45
TO;1702703;Aurora do Tocantins;Estadual;270,14;248,4;ND;261,97
TO;1702703;Aurora do Tocantins;Pública;270,14;248,4;ND;261,97
TO;1702901;Axixá do Tocantins;Estadual;228,45;ND;ND;ND
TO;1702901;Axixá do Tocantins;Pública;228,45;ND;ND;ND
TO;1703008;Babaçulândia;Estadual;227,21;243,79;232,87;236,09
TO;1703008;Babaçulândia;Pública;227,21;243,79;232,87;236,09
TO;1703057;Bandeirantes do Tocantins;Estadual;229,74;242,93;ND;247,77
TO;1703057;Bandeirantes do Tocantins;Pública;229,74;242,93;ND;247,77
TO;1703073;Barra do Ouro;Estadual;236,83;237,76;250,12;239,52
TO;1703073;Barra do Ouro;Pública;236,83;237,76;250,12;239,52
TO;1703107;Barrolândia;Estadual;240,24;238,83;251,35;260,74
TO;1703107;Barrolândia;Pública;240,24;238,83;251,35;260,74
TO;1703206;Bernardo Sayão;Estadual;256,13;ND;ND;262,42
TO;1703206;Bernardo Sayão;Pública;256,13;ND;ND;262,42
TO;1703305;Bom Jesus do Tocantins;Estadual;248,7;254,63;ND;247,29
TO;1703305;Bom Jesus do Tocantins;Pública;248,7;254,63;ND;247,29
TO;1703602;Brasilândia do Tocantins;Estadual;260,7;ND;258,98;247,84
TO;1703602;Brasilândia do Tocantins;Pública;260,7;ND;258,98;247,84
TO;1703701;Brejinho de Nazaré;Estadual;253,69;260,52;ND;267,03
TO;1703701;Brejinho de Nazaré;Pública;253,69;260,52;ND;267,03
TO;1703800;Buriti do Tocantins;Estadual;248,11;247,68;255,45;264,85
TO;1703800;Buriti do Tocantins;Pública;248,11;247,68;255,45;264,85
TO;1703826;Cachoeirinha;Estadual;240,29;ND;256,05;253,04
TO;1703826;Cachoeirinha;Pública;240,29;ND;256,05;253,04
TO;1703842;Campos Lindos;Estadual;256,19;ND;ND;252,53
TO;1703842;Campos Lindos;Pública;256,19;ND;ND;252,53
TO;1703867;Cariri do Tocantins;Estadual;269,18;273,01;260,38;259,03
TO;1703867;Cariri do Tocantins;Pública;269,18;273,01;260,38;259,03
TO;1703883;Carmolândia;Estadual;263,55;255,47;261,74;287,68
TO;1703883;Carmolândia;Pública;263,55;255,47;261,74;287,68
TO;1703891;Carrasco Bonito;Estadual;246,84;248,45;238,84;245,79
TO;1703891;Carrasco Bonito;Pública;246,84;248,45;238,84;245,79
TO;1703909;Caseara;Estadual;258,58;ND;ND;231,54
TO;1703909;Caseara;Pública;258,58;ND;ND;231,54
TO;1704105;Centenário;Estadual;246,83;ND;ND;240,78
TO;1704105;Centenário;Pública;246,83;ND;ND;240,78
TO;1705102;Chapada da Natividade;Estadual;245,45;255,94;-;252,29
TO;1705102;Chapada da Natividade;Pública;245,45;255,94;-;252,29
TO;1705508;Colinas do Tocantins;Estadual;261,76;269,82;268,71;272,98
TO;1705508;Colinas do Tocantins;Federal;ND;303,64;ND;ND
TO;1705508;Colinas do Tocantins;Pública;266,75;276,68;273,3;277,04
TO;1705557;Combinado;Estadual;269,81;270,78;ND;266,39
TO;1705557;Combinado;Pública;269,81;270,78;ND;266,39
TO;1705607;Conceição do Tocantins;Estadual;261,37;264,98;ND;253,23
TO;1705607;Conceição do Tocantins;Pública;261,37;264,98;ND;253,23
TO;1706001;Couto Magalhães;Estadual;263,11;ND;ND;277,86
TO;1706001;Couto Magalhães;Pública;263,11;ND;ND;277,86
TO;1706100;Cristalândia;Estadual;283,92;284,73;ND;268,63
TO;1706100;Cristalândia;Pública;283,92;284,73;ND;268,63
TO;1706258;Crixás do Tocantins;Estadual;271,54;288,04;259,39;272,77
TO;1706258;Crixás do Tocantins;Pública;271,54;288,04;259,39;272,77
TO;1706506;Darcinópolis;Estadual;266,95;269,95;250,42;257,97
TO;1706506;Darcinópolis;Pública;266,95;269,95;250,42;257,97
TO;1707009;Dianópolis;Estadual;256,92;263,17;ND;264,71
TO;1707009;Dianópolis;Federal;303,05;ND;-;ND
TO;1707009;Dianópolis;Pública;265,97;273,54;ND;268,13
TO;1707108;Divinópolis do Tocantins;Estadual;251,51;ND;261,29;259,76
TO;1707108;Divinópolis do Tocantins;Pública;251,51;ND;261,29;259,76
TO;1707207;Dois Irmãos do Tocantins;Estadual;261,01;271,05;ND;252,81
